epoch,step,test_MAE,test_R2,test_RMSE,test_loss,train_MAE,train_R2,train_RMSE,train_loss,val_MAE,val_R2,val_RMSE,val_loss
45,1049,,,,,0.3283872604370117,0.47127461433410645,0.4557017385959625,0.20766408741474152,,,,
45,1057,,,,,,,,,0.321262925863266,0.5424647331237793,0.5043648481369019,0.25495100021362305
46,1080,,,,,,,,,0.3135724365711212,0.5383971333503723,0.5062520503997803,0.25734421610832214
47,1099,,,,,0.36314964294433594,0.46446776390075684,0.4890221357345581,0.23914264142513275,,,,
47,1103,,,,,,,,,0.3218522071838379,0.5250138640403748,0.5139603018760681,0.2645793557167053
48,1126,,,,,,,,,0.31898874044418335,0.5570988655090332,0.49620321393013,0.24648776650428772
49,1149,,,,,0.36430519819259644,0.5517190098762512,0.483767569065094,0.2340310513973236,,,,
49,1149,,,,,,,,,0.3218819499015808,0.545354425907135,0.5027092099189758,0.2532356083393097
50,1172,,,,,,,,,0.3138044774532318,0.5561376214027405,0.49664613604545593,0.24715681374073029
51,1195,,,,,,,,,0.32479938864707947,0.531424880027771,0.5104427337646484,0.2608649730682373
52,1199,,,,,0.38546308875083923,0.42100733518600464,0.5582707524299622,0.31166625022888184,,,,
52,1218,,,,,,,,,0.31452158093452454,0.5561925768852234,0.4967305362224579,0.24713678658008575
53,1241,,,,,,,,,0.32190048694610596,0.5477926135063171,0.5010926723480225,0.25166743993759155
54,1249,,,,,0.3694744408130646,0.5267019271850586,0.5022342205047607,0.2522391974925995,,,,
54,1264,,,,,,,,,0.32678863406181335,0.5291386246681213,0.5115618109703064,0.26250946521759033
55,1287,,,,,,,,,0.3035893738269806,0.5660831928253174,0.49110081791877747,0.24175626039505005
56,1299,,,,,0.3534153401851654,0.5313146114349365,0.4909946024417877,0.24107569456100464,,,,
56,1310,,,,,,,,,0.32075047492980957,0.5443081259727478,0.5032567977905273,0.25383004546165466
57,1333,,,,,,,,,0.32293450832366943,0.5263778567314148,0.513157844543457,0.2639392614364624
58,1349,,,,,0.3562355041503906,0.6881713271141052,0.5027849078178406,0.2527926564216614,,,,
58,1356,,,,,,,,,0.3172997832298279,0.5526160597801208,0.4985675513744354,0.24909649789333344
59,1379,,,,,,,,,0.31590545177459717,0.5469959378242493,0.5017406940460205,0.252532035112381
60,1399,,,,,0.35827603936195374,0.45362013578414917,0.47457414865493774,0.22522062063217163,,,,
60,1402,,,,,,,,,0.31942638754844666,0.5494605898857117,0.5005747675895691,0.25081104040145874
61,1425,,,,,,,,,0.3155040740966797,0.5637946724891663,0.492475301027298,0.24293047189712524
62,1448,,,,,,,,,0.3260517120361328,0.5556811094284058,0.496837317943573,0.24735942482948303
63,1449,,,,,0.35208821296691895,0.49307191371917725,0.45257270336151123,0.20482206344604492,,,,
63,1471,,,,,,,,,0.3080314099788666,0.5683963894844055,0.4898148775100708,0.24045155942440033
64,1494,,,,,,,,,0.30225858092308044,0.5714626908302307,0.4880444407463074,0.23886904120445251
65,1499,,,,,0.3207833170890808,0.6594316959381104,0.4222404956817627,0.17828702926635742,,,,
65,1517,,,,,,,,,0.32147419452667236,0.5519161224365234,0.4989917576313019,0.24960356950759888
66,1540,,,,,,,,,0.3094484508037567,0.5708813071250916,0.4884094297885895,0.2390001267194748
67,1549,,,,,0.35376375913619995,0.6801874041557312,0.5110909342765808,0.2612139582633972,,,,
67,1563,,,,,,,,,0.30892613530158997,0.551352322101593,0.49941080808639526,0.24994242191314697
68,1586,,,,,,,,,0.3097766935825348,0.5601470470428467,0.49414846301078796,0.24518418312072754
69,1599,,,,,0.3381750285625458,0.5480578541755676,0.4536822736263275,0.20582759380340576,,,,
69,1609,,,,,,,,,0.3047115206718445,0.5678960084915161,0.49006572365760803,0.24050553143024445
70,1632,,,,,,,,,0.3113870322704315,0.5608547925949097,0.49406009912490845,0.24444201588630676
71,1649,,,,,0.35232049226760864,0.6012821197509766,0.5587897300720215,0.3122459352016449,,,,
71,1655,,,,,,,,,0.30824899673461914,0.5744332075119019,0.4862925410270691,0.23710410296916962
72,1678,,,,,,,,,0.32349714636802673,0.5497667789459229,0.5003317594528198,0.25080636143684387
73,1699,,,,,0.3074279725551605,0.6381847858428955,0.43707406520843506,0.191033735871315,,,,
73,1701,,,,,,,,,0.32744815945625305,0.5476213693618774,0.5013643503189087,0.2517975866794586
74,1724,,,,,,,,,0.3099823296070099,0.5760402083396912,0.4853130578994751,0.23622795939445496
75,1747,,,,,,,,,0.3258386254310608,0.5533825159072876,0.49827510118484497,0.24856913089752197
76,1749,,,,,0.3506131172180176,0.5808669328689575,0.4896373450756073,0.23974473774433136,,,,
76,1770,,,,,,,,,0.3117388188838959,0.5710123181343079,0.48819270730018616,0.23883897066116333
77,1793,,,,,,,,,0.32350805401802063,0.5467539429664612,0.5017057061195374,0.2524324655532837
78,1799,,,,,0.38700032234191895,0.47724878787994385,0.6151723265647888,0.37843698263168335,,,,
78,1816,,,,,,,,,0.31165611743927,0.5674364566802979,0.49031996726989746,0.241085022687912
79,1839,,,,,,,,,0.3089824318885803,0.5702812075614929,0.48872309923171997,0.23925508558750153
80,1849,,,,,0.30368247628211975,0.7294303178787231,0.40122151374816895,0.16097870469093323,,,,
80,1862,,,,,,,,,0.30993732810020447,0.5701419711112976,0.4885791540145874,0.23965544998645782
81,1885,,,,,,,,,0.3090484142303467,0.5762012600898743,0.4851675033569336,0.23614364862442017
82,1899,,,,,0.35529613494873047,0.4851592779159546,0.5124133229255676,0.262567400932312,,,,
82,1908,,,,,,,,,0.3064029812812805,0.5823264122009277,0.4817379117012024,0.2326132208108902
83,1931,,,,,,,,,0.3120470345020294,0.5552588701248169,0.4972379803657532,0.24772575497627258
84,1949,,,,,0.32654494047164917,0.6788671016693115,0.45987406373023987,0.2114841639995575,,,,
84,1954,,,,,,,,,0.31526878476142883,0.5611564517021179,0.49387645721435547,0.24447312951087952
85,1977,,,,,,,,,0.300669401884079,0.586926281452179,0.4789845943450928,0.23007270693778992
86,1999,,,,,0.3469713032245636,0.5682507753372192,0.4778097867965698,0.22830219566822052,,,,
86,2000,,,,,,,,,0.3156469464302063,0.5689052939414978,0.4894276261329651,0.24030683934688568
87,2023,,,,,,,,,0.30448687076568604,0.5798135995864868,0.4831962287425995,0.23390327394008636
88,2046,,,,,,,,,0.3045281767845154,0.5886967182159424,0.47822752594947815,0.22913038730621338
89,2049,,,,,0.3428714871406555,0.5235440731048584,0.5447262525558472,0.29672667384147644,,,,
89,2069,,,,,,,,,0.3137192130088806,0.5652198791503906,0.491508424282074,0.24229232966899872
90,2092,,,,,,,,,0.3249932527542114,0.5483819842338562,0.5011703372001648,0.25150319933891296
91,2099,,,,,0.3302558362483978,0.6363658308982849,0.43984106183052063,0.19346016645431519,,,,
91,2115,,,,,,,,,0.3101566433906555,0.5725523829460144,0.4874975085258484,0.23804572224617004
92,2138,,,,,,,,,0.3113073706626892,0.5697608590126038,0.4886208176612854,0.23947978019714355
93,2149,,,,,0.32373562455177307,0.6318140029907227,0.4427628815174103,0.19603896141052246,,,,
93,2161,,,,,,,,,0.3078421652317047,0.5748935341835022,0.4859500527381897,0.23651617765426636
94,2184,,,,,,,,,0.30560237169265747,0.5843763947486877,0.48052409291267395,0.2315157800912857
95,2199,,,,,0.2942916750907898,0.696209192276001,0.39607933163642883,0.15687884390354156,,,,
95,2207,,,,,,,,,0.3107771575450897,0.5686941146850586,0.48944446444511414,0.2402423620223999
96,2230,,,,,,,,,0.31649646162986755,0.5643536448478699,0.49199023842811584,0.242661714553833
97,2249,,,,,0.36055758595466614,0.4299538731575012,0.4922725260257721,0.24233223497867584,,,,
97,2253,,,,,,,,,0.3152153193950653,0.5709760189056396,0.4882284998893738,0.23902678489685059
98,2276,,,,,,,,,0.3112524151802063,0.5743643045425415,0.4863244295120239,0.2372645139694214
99,2299,,,,,0.3495039641857147,0.56260085105896,0.5104802846908569,0.2605901062488556,,,,
99,2299,,,,,,,,,0.3090456426143646,0.5738533735275269,0.48650243878364563,0.23738990724086761
100,2322,,,,,,,,,0.31117087602615356,0.5675098896026611,0.49026939272880554,0.24106654524803162
101,2345,,,,,,,,,0.3130846619606018,0.5761794447898865,0.4851666986942291,0.23608389496803284
102,2349,,,,,0.2893730401992798,0.6763640642166138,0.39150452613830566,0.15327580273151398,,,,
102,2368,,,,,,,,,0.3045209050178528,0.5824719667434692,0.48162612318992615,0.23264531791210175
103,2391,,,,,,,,,0.3119649589061737,0.5763472318649292,0.485389769077301,0.23597575724124908
104,2399,,,,,0.3332848846912384,0.661553144454956,0.4561338424682617,0.20805808901786804,,,,
104,2414,,,,,,,,,0.3124399185180664,0.5778231620788574,0.48417189717292786,0.23515556752681732
105,2437,,,,,,,,,0.3053329586982727,0.5793752670288086,0.4831638038158417,0.2342764139175415
106,2449,,,,,0.3005926311016083,0.6305211782455444,0.44386494159698486,0.19701609015464783,,,,
106,2460,,,,,,,,,0.3087545931339264,0.5774006843566895,0.4846624433994293,0.2354351282119751
107,2483,,,,,,,,,0.3177976608276367,0.5700207352638245,0.4889296889305115,0.23938629031181335
108,2499,,,,,0.3327951431274414,0.5767715573310852,0.4762851297855377,0.22684752941131592,,,,
108,2506,,,,,,,,,0.3153719902038574,0.5631787180900574,0.4927603006362915,0.2433391511440277
109,2507,0.3152639865875244,0.5703636407852173,0.4981575012207031,0.25184357166290283,,,,,,,,
